MS Zoning,Year Built,Overall Qual,Overall Cond,Lot Area,Garage Area,Pool Area,Bedroom AbvGr,Full Bath,TotRms AbvGrd,SalePrice
RL,1959.0,5.0,6,8163,796.0,0,3,1.0,6,143000
RL,1957.0,5.0,5,8400,331.0,0,3,1.0,6,132000
RL,1960.0,6.0,5,11600,292.0,0,3,1.0,7,145250
RL,1958.0,6.0,6,9610,488.0,0,3,,7,162000
RL,,5.0,6,10000,300.0,0,3,1.0,6,148000
RL,1957.0,5.0,5,14850,299.0,0,2,1.0,6,141000
RL,1956.0,6.0,6,10152,353.0,0,3,1.0,6,153000
RL,1957.0,5.0,6,10011,447.0,0,2,1.0,6,134450
RL,1979.0,5.0,5,7032,600.0,0,2,1.0,4,135960
RL,1954.0,6.0,8,8092,286.0,0,3,,6,156000
RL,1954.0,6.0,5,11310,451.0,0,2,1.0,5,140000
RL,1952.0,5.0,6,12778,280.0,0,2,1.0,4,139500
RL,1951.0,6.0,6,10170,400.0,0,2,,5,155000
RL,1956.0,5.0,7,7700,684.0,0,3,1.0,6,127000
RL,1956.0,5.0,5,11050,319.0,0,2,1.0,6,133500
RL,,5.0,6,13600,300.0,0,3,1.0,6,125000
RL,1951.0,5.0,6,15428,270.0,0,2,1.0,4,142000
RL,1941.0,7.0,5,21299,791.0,0,3,1.0,7,167000
RL,1956.0,5.0,5,13300,896.0,0,2,,6,159000
RL,1925.0,5.0,5,22136,1008.0,0,5,,10,180000
RL,1947.0,6.0,6,7500,649.0,0,3,1.0,6,127000
RL,1924.0,6.0,6,7000,398.0,0,2,2.0,6,112000
RL,,,8,10410,371.0,0,2,,5,99800
RL,1954.0,5.0,7,5400,326.0,0,2,1.0,4,117000
RL,1921.0,5.0,6,5400,326.0,0,2,1.0,4,108480
RL,1929.0,3.0,3,10914,660.0,0,2,1.0,4,68000
RL,1900.0,4.0,8,7008,280.0,0,1,1.0,5,86900
RL,1920.0,5.0,6,10800,720.0,0,2,1.0,5,120000
RL,1915.0,6.0,8,7200,528.0,0,3,2.0,7,155500
RL,1910.0,4.0,4,10818,648.0,0,4,1.0,7,80000
RL,1915.0,3.0,4,10410,936.0,0,3,1.0,6,105000
RL,1900.0,5.0,4,10800,520.0,0,3,2.0,10,160000
RL,,5.0,8,10800,566.0,0,3,2.0,7,170000
RL,1965.0,6.0,5,8658,440.0,0,3,,6,160000
RL,,5.0,5,13400,484.0,0,3,1.0,6,159950
RL,1963.0,,5,10184,294.0,0,3,1.0,6,165000
RL,1962.0,6.0,7,9786,440.0,0,3,1.0,7,159000
RL,1962.0,6.0,5,9510,264.0,0,3,,6,147000
RL,1964.0,5.0,5,7800,288.0,0,2,1.0,5,115000
RL,1959.0,6.0,6,8910,539.0,0,3,,6,159500
RL,1959.0,6.0,6,7332,288.0,0,2,1.0,4,120000
RL,1957.0,5.0,7,7100,308.0,0,2,,5,129900
RL,1961.0,6.0,6,10800,418.0,0,3,2.0,6,183000
RL,1959.0,7.0,5,11650,484.0,0,2,2.0,5,157500
RL,1962.0,7.0,8,18275,441.0,0,3,3.0,9,277500
RL,1957.0,5.0,6,16321,319.0,0,2,1.0,6,207500
RL,1950.0,,6,12144,597.0,0,3,1.0,6,147500
RL,1949.0,4.0,4,10800,0.0,0,4,1.0,6,135000
RL,1950.0,5.0,7,7200,625.0,0,2,,5,109500
RL,,4.0,5,7200,420.0,0,2,1.0,4,109900
RL,1959.0,,5,7560,286.0,0,3,1.0,6,133700
RL,1950.0,3.0,4,8544,400.0,0,2,2.0,6,81400
RL,1949.0,3.0,4,8544,400.0,0,2,,6,87500
RL,1950.0,3.0,4,8544,400.0,0,2,2.0,6,93500
RL,1960.0,5.0,5,8512,0.0,0,4,2.0,8,119000
RL,1959.0,5.0,6,7945,300.0,0,3,1.0,6,141000
RL,1961.0,5.0,4,7000,288.0,0,3,1.0,6,146000
RL,1966.0,6.0,5,7590,453.0,0,3,1.0,6,155000
RL,1962.0,5.0,5,10205,300.0,0,3,1.0,6,134500
RL,1962.0,7.0,6,7400,528.0,0,3,,6,120000
RL,1962.0,5.0,6,7000,336.0,0,3,1.0,5,105000
RL,1962.0,5.0,5,7000,0.0,0,3,1.0,6,124000
RM,1900.0,5.0,8,9856,624.0,0,5,2.0,8,169000
RM,,4.0,4,9906,210.0,0,3,,8,107000
RM,,5.0,6,9600,240.0,0,3,,6,135000
RM,1920.0,4.0,6,5520,162.0,0,4,1.0,9,111500
RM,1900.0,6.0,8,9600,400.0,0,3,1.0,7,156500
RM,1925.0,7.0,7,9600,546.0,0,3,1.0,6,178000
RM,,7.0,7,6451,576.0,0,4,1.0,7,139900
RM,1930.0,7.0,8,3960,200.0,0,2,1.0,5,105000
RM,1930.0,6.0,8,5684,270.0,0,2,,5,110000
RM,1900.0,4.0,6,7745,576.0,0,4,,9,111500
RM,1924.0,6.0,5,7741,280.0,0,2,1.0,5,108000
RM,,5.0,7,5633,216.0,0,2,1.0,5,111500
RM,1880.0,5.0,6,9000,240.0,0,3,1.0,8,124000
RM,,4.0,5,7200,528.0,0,2,1.0,5,105000
RM,1920.0,6.0,8,4400,440.0,0,2,1.0,6,116000
RM,,3.0,5,7614,216.0,0,2,,7,96900
RM,,5.0,7,6000,576.0,0,3,1.0,5,135500
RM,1924.0,5.0,7,6000,450.0,0,5,1.0,7,139000
RM,1921.0,3.0,5,7830,200.0,0,1,1.0,3,61500
RM,1945.0,6.0,7,9576,378.0,0,3,1.0,5,120000
RM,1955.0,,8,5820,220.0,0,3,1.0,6,126175
RM,,3.0,4,5747,250.0,0,2,,5,64000
RM,1910.0,6.0,8,9142,440.0,0,4,2.0,9,137000
RM,1900.0,4.0,2,9600,779.0,0,4,2.0,8,87000
RM,1914.0,7.0,7,10800,320.0,0,2,,6,163000
RM,,7.0,6,6300,432.0,0,5,2.0,9,155000
RM,1900.0,5.0,4,5000,352.0,0,3,1.0,6,79000
RM,,7.0,6,8850,225.0,0,3,1.0,7,144000
RM,1910.0,6.0,7,3600,216.0,0,3,,7,114504
RM,,7.0,7,7200,576.0,0,4,1.0,8,157000
RM,,6.0,5,11340,312.0,0,4,1.0,7,125000
RM,1892.0,10.0,9,22950,840.0,0,4,2.0,12,475000
RM,1920.0,5.0,7,5976,0.0,0,2,2.0,8,93500
RM,1958.0,5.0,5,9750,624.0,0,3,,5,125000
C (all),1918.0,3.0,3,4761,0.0,0,2,1.0,5,64500
RL,,4.0,5,7446,0.0,0,2,1.0,4,100000
RL,1939.0,6.0,5,6435,312.0,0,3,,6,140200
RL,1924.0,6.0,7,11737,240.0,0,2,,9,202500
RM,1947.0,6.0,7,5000,420.0,0,3,2.0,7,159000
RM,1939.0,5.0,7,7800,410.0,0,3,1.0,5,119900
RM,1934.0,6.0,6,6240,528.0,0,3,1.0,6,114500
RM,1936.0,5.0,4,6240,240.0,0,3,,7,115000
RM,1930.0,3.0,5,6120,258.0,0,3,1.0,6,75000
RM,1925.0,5.0,7,6120,450.0,0,3,,6,88000
RM,,,5,6240,0.0,0,2,1.0,3,80500
RM,1928.0,5.0,6,6240,225.0,0,3,1.0,8,149000
RM,1930.0,5.0,7,6120,180.0,0,3,,7,110000
RM,1925.0,6.0,6,6000,440.0,0,2,1.0,5,110500
RM,,5.0,7,6000,205.0,0,2,1.0,4,89000
RM,1922.0,5.0,6,6380,280.0,0,2,1.0,5,113000
RL,1925.0,5.0,5,11672,210.0,0,2,1.0,4,109000
RM,1962.0,6.0,5,33120,576.0,0,5,2.0,8,220000
RL,,4.0,5,9873,576.0,0,3,1.0,6,129000
RM,,6.0,8,5310,255.0,0,2,1.0,5,117000
RM,1941.0,4.0,4,4118,0.0,0,2,,4,52500
RM,1924.0,,5,10320,370.0,0,3,,7,107000
RM,,5.0,8,7518,390.0,0,3,,7,116500
RM,1919.0,5.0,4,9000,0.0,0,2,1.0,4,72000
RM,1937.0,6.0,6,8600,198.0,0,3,2.0,7,119500
RM,1938.0,5.0,6,7200,297.0,0,2,1.0,6,125500
RM,1922.0,3.0,4,9786,210.0,0,3,1.0,6,91000
RM,1935.0,6.0,8,6780,0.0,0,2,1.0,5,84500
RM,1930.0,6.0,6,7200,308.0,0,3,,6,90000
RL,1951.0,5.0,5,12375,288.0,0,3,1.0,7,137500
RL,1964.0,6.0,5,11136,576.0,0,4,,8,150000
RL,1950.0,5.0,5,21370,394.0,0,3,1.0,7,131000
RL,1958.0,5.0,4,6930,288.0,0,3,,6,130000
RL,1935.0,5.0,7,8250,260.0,0,2,1.0,6,125000
RL,1936.0,5.0,3,5220,180.0,0,2,1.0,4,80000
RL,2004.0,7.0,5,5500,246.0,0,2,2.0,4,157000
RL,1963.0,4.0,5,11235,459.0,0,3,1.0,6,148000
RL,1967.0,4.0,5,10791,516.0,0,2,,6,90000
RL,1963.0,6.0,8,8414,264.0,0,3,1.0,6,154500
RL,1967.0,5.0,6,11327,528.0,0,3,1.0,6,153600
RL,1966.0,5.0,6,11777,564.0,0,3,1.0,6,164500
RL,1964.0,6.0,7,10366,336.0,0,2,1.0,4,132000
RL,1966.0,5.0,6,9000,286.0,0,3,1.0,6,142500
RL,1968.0,5.0,5,11553,336.0,0,3,,7,158000
RL,1978.0,6.0,7,7844,440.0,0,3,,6,149500
RL,1967.0,5.0,5,9535,512.0,0,3,1.0,7,165000
RL,1968.0,5.0,6,10335,440.0,0,3,2.0,7,180000
RL,1978.0,6.0,6,7176,616.0,0,3,,6,160500
RL,1977.0,5.0,4,9662,580.0,0,6,2.0,10,156500
RL,1977.0,5.0,4,8235,586.0,0,6,,10,157000
RL,1958.0,5.0,5,13650,451.0,0,4,2.0,8,172500
RL,1957.0,5.0,4,13125,484.0,0,3,,8,155000
RL,1955.0,,4,17920,454.0,0,3,,6,170000
RL,,5.0,5,17529,322.0,0,2,,5,105000
RL,1965.0,4.0,9,10246,364.0,0,0,0.0,3,145000
RL,1956.0,5.0,6,14175,576.0,0,3,1.0,6,168000
RL,,7.0,6,20355,521.0,0,2,1.0,6,278000
RL,1963.0,5.0,6,13050,575.0,0,1,1.0,4,164000
RL,,7.0,4,15593,667.0,0,3,2.0,7,225000
RL,1971.0,,7,10820,576.0,0,2,1.0,4,130000
RL,1974.0,5.0,5,13350,440.0,0,3,1.0,5,142500
RL,1980.0,7.0,5,1700,450.0,0,2,2.0,7,148400
RL,1986.0,7.0,5,5271,445.0,0,2,1.0,6,190000
RL,,,5,9375,504.0,0,3,1.0,6,146000
RL,1942.0,5.0,5,6488,215.0,0,3,1.0,6,128000
RL,1948.0,5.0,8,7800,230.0,0,3,3.0,8,225000
RL,1966.0,6.0,7,19690,432.0,738,4,2.0,8,274970
RL,1928.0,,7,19950,795.0,0,4,2.0,8,235000
RL,1935.0,6.0,8,19800,836.0,0,5,3.0,7,415000
RL,,5.0,5,11679,528.0,0,3,2.0,6,182000
RL,,5.0,6,12048,569.0,0,3,1.0,7,135000
RL,1955.0,5.0,8,10519,288.0,0,3,1.0,6,137000
RL,1954.0,6.0,4,9525,325.0,0,4,2.0,7,136900
RL,1953.0,6.0,5,9525,305.0,0,5,1.0,7,149900
RL,1952.0,5.0,7,6420,308.0,0,2,,6,123500
RL,1954.0,5.0,5,8335,0.0,0,3,,5,93000
RL,,5.0,3,7585,280.0,0,4,1.0,7,91500
RL,1985.0,6.0,5,11200,403.0,0,3,2.0,5,180000
RL,1989.0,6.0,4,12128,506.0,0,4,,9,209000
RL,1993.0,8.0,5,9554,471.0,0,3,2.0,8,215000
RL,1993.0,6.0,8,9069,920.0,0,2,2.0,8,224500
RL,2005.0,7.0,5,11003,848.0,0,3,2.0,7,229800
RL,2005.0,7.0,5,7488,632.0,0,2,,6,183600
RL,2006.0,7.0,5,7406,632.0,0,2,2.0,6,194000
RL,2006.0,7.0,5,6762,662.0,0,2,2.0,6,193879
RL,2005.0,7.0,5,11210,865.0,0,3,2.0,7,221500
RL,2006.0,7.0,5,8990,675.0,0,2,,5,204900
RL,2006.0,7.0,5,8760,868.0,0,3,2.0,7,239799
RL,2006.0,6.0,5,13377,495.0,0,3,2.0,7,233555
RL,2005.0,7.0,5,11645,660.0,0,3,2.0,7,260000
RL,2005.0,8.0,5,11645,754.0,0,2,2.0,6,294900
RL,2005.0,7.0,5,10984,638.0,0,3,2.0,8,209700
RL,2005.0,7.0,5,9316,576.0,0,3,2.0,7,225000
RL,2005.0,7.0,5,9316,610.0,0,3,,6,181000
RL,1992.0,8.0,5,10041,506.0,0,3,2.0,8,220000
RL,1964.0,5.0,5,36500,390.0,0,4,2.0,7,190000
RL,1969.0,6.0,5,21453,540.0,0,1,1.0,4,180000
RL,1975.0,7.0,5,70761,576.0,0,2,2.0,5,280000
RL,1968.0,6.0,5,12000,522.0,0,3,2.0,6,158900
RL,1996.0,5.0,5,8846,576.0,0,2,1.0,5,148000
RL,1996.0,5.0,6,13015,462.0,0,3,1.0,5,145000
RL,1995.0,6.0,5,12438,473.0,0,3,,6,187000
RL,1998.0,7.0,5,8685,591.0,0,3,2.0,5,193000
RL,1995.0,5.0,5,13568,576.0,0,3,,5,156000
RL,2000.0,7.0,5,9100,541.0,0,3,2.0,6,235000
RL,1997.0,6.0,5,9236,576.0,0,3,2.0,6,217000
RL,1999.0,7.0,5,10264,472.0,0,3,2.0,6,214000
RL,1999.0,7.0,5,9272,515.0,0,3,2.0,7,196000
RL,1999.0,,5,13426,586.0,0,3,2.0,7,217000
RL,2002.0,7.0,5,13450,492.0,0,3,2.0,8,200000
RL,2002.0,7.0,5,14006,474.0,0,3,,7,192500
RL,2001.0,7.0,5,13704,843.0,0,3,2.0,6,205000
RL,1976.0,,5,10780,576.0,0,3,1.0,6,132500
RL,1977.0,6.0,6,8340,317.0,0,3,1.0,6,157500
RL,1978.0,6.0,6,10385,672.0,0,3,,6,174000
RL,1969.0,5.0,6,9920,300.0,0,3,,5,128500
RL,1972.0,5.0,7,9560,288.0,0,3,1.0,5,128500
RL,1972.0,5.0,7,9800,552.0,0,3,1.0,5,149900
RL,1972.0,5.0,8,7200,297.0,0,3,,5,119900
RH,1993.0,6.0,5,3612,484.0,0,3,2.0,5,137000
RL,2002.0,8.0,5,11367,586.0,0,3,2.0,7,255000
RL,,7.0,5,9930,591.0,0,3,2.0,6,222000
RL,1999.0,6.0,5,9468,530.0,0,3,2.0,7,214000
RL,2002.0,8.0,5,11088,418.0,0,1,1.0,5,220000
RL,2001.0,8.0,5,14781,748.0,0,3,,7,275000
RL,2002.0,7.0,5,8726,529.0,0,4,2.0,8,197000
RL,2002.0,7.0,5,8125,900.0,0,3,,6,230000
RL,1999.0,8.0,5,10566,646.0,0,3,2.0,8,268500
RL,1996.0,7.0,5,21533,467.0,0,4,2.0,9,210900
RL,1998.0,7.0,5,11250,555.0,0,3,2.0,8,227000
RL,1995.0,7.0,5,11250,610.0,0,4,2.0,8,237000
RL,1998.0,7.0,6,9750,583.0,0,3,2.0,8,274300
RL,2004.0,7.0,5,9100,484.0,0,3,2.0,8,216837
RM,2003.0,6.0,5,4435,420.0,0,1,1.0,4,133000
RM,,6.0,5,4435,420.0,0,1,,3,155900
RL,2006.0,8.0,5,15611,685.0,0,3,2.0,8,233230
RL,2003.0,7.0,5,8810,545.0,0,3,2.0,7,207000
RL,,7.0,5,12393,434.0,0,4,2.0,8,195000
RL,2003.0,6.0,5,9135,544.0,0,3,2.0,7,200000
RL,2006.0,7.0,5,8581,578.0,0,3,2.0,7,203160
RL,2005.0,7.0,5,8400,572.0,0,3,,6,195800
RL,,7.0,5,10084,782.0,0,3,,7,212900
RL,2004.0,7.0,5,11645,565.0,0,3,,7,196500
RL,2005.0,7.0,5,8772,502.0,0,3,,6,198000
RL,2005.0,6.0,5,8846,564.0,0,3,,6,173900
RL,,6.0,5,8461,390.0,0,3,,8,163990
RL,2005.0,7.0,5,8767,400.0,0,3,,6,164990
RL,1910.0,4.0,6,8777,528.0,0,3,2.0,6,98000
RL,1959.0,5.0,4,17755,528.0,0,3,1.0,6,149900
RL,1951.0,4.0,5,8877,396.0,0,2,1.0,6,102000
RL,1975.0,6.0,5,7840,0.0,0,4,2.0,4,127500
RL,1975.0,6.0,5,9400,0.0,0,4,2.0,4,127500
RL,1969.0,5.0,4,16133,360.0,0,2,1.0,5,119900
RL,2003.0,7.0,5,7162,616.0,0,3,2.0,8,196500
RL,,6.0,5,8050,0.0,0,2,,4,117250
RL,2003.0,7.0,5,11060,502.0,0,3,2.0,9,229000
RM,2005.0,,5,3675,525.0,0,2,1.0,5,145000
RM,2005.0,6.0,5,3675,525.0,0,2,,5,140000
RM,2005.0,6.0,5,3675,525.0,0,2,1.0,5,142500
RM,2004.0,7.0,5,2522,380.0,0,3,2.0,7,134000
RM,2004.0,7.0,5,2522,380.0,0,3,2.0,7,130000
RM,2004.0,6.0,5,2522,380.0,0,3,,7,130000
RM,2004.0,7.0,5,2522,380.0,0,3,,7,137500
RM,,7.0,5,3363,380.0,0,3,2.0,7,130000
RL,,4.0,7,6956,265.0,0,3,1.0,5,97900
RL,1915.0,6.0,3,7822,528.0,0,3,,7,92000
RL,,4.0,5,8707,288.0,0,4,,9,107000
RL,1910.0,5.0,3,8410,0.0,0,5,1.0,8,81000
RL,1924.0,5.0,7,9738,392.0,0,4,1.0,7,104900
RL,1955.0,5.0,7,8172,572.0,0,2,,5,115000
RL,,,4,16012,609.0,0,3,2.0,6,125000
RL,1918.0,5.0,7,8248,280.0,0,3,1.0,7,116000
RL,1922.0,4.0,4,8248,0.0,0,3,1.0,8,83000
RL,1912.0,4.0,5,6204,440.0,0,5,,10,118500
RL,1922.0,2.0,3,8088,216.0,0,1,,3,35000
RL,,4.0,7,11388,275.0,0,3,1.0,5,121000
RH,1916.0,5.0,8,7082,0.0,0,5,,10,160000
RL,1940.0,6.0,5,8400,240.0,0,2,,6,140000
RL,1938.0,5.0,5,10890,240.0,0,3,2.0,6,137000
RH,1945.0,6.0,6,6430,440.0,0,3,1.0,6,128000
RL,1926.0,7.0,8,7000,312.0,0,3,,6,160000
RL,1914.0,5.0,5,13132,180.0,0,4,1.0,9,138887
RL,1920.0,6.0,8,4899,216.0,0,3,,6,149000
RL,,5.0,5,6000,0.0,0,4,2.0,7,102000
RL,1919.0,7.0,8,9399,288.0,0,4,1.0,7,167000
RL,1920.0,7.0,6,7588,216.0,0,4,,9,200100
RL,,5.0,5,10164,240.0,0,3,2.0,6,131000
RL,1941.0,,4,6191,240.0,0,4,1.0,6,112000
RL,,7.0,5,9550,642.0,0,3,1.0,7,140000
RL,,6.0,5,21780,318.0,0,3,1.0,7,195000
RL,1929.0,8.0,7,11435,400.0,0,3,1.0,7,230000
RL,1940.0,5.0,6,12400,410.0,0,2,1.0,7,194000
RL,,4.0,5,11600,252.0,0,2,1.0,5,137500
RL,1936.0,7.0,7,11500,180.0,0,3,1.0,6,250000
RL,1929.0,7.0,7,8170,451.0,0,4,2.0,7,218000
RL,1932.0,6.0,8,16560,360.0,0,4,,9,239000
RL,,,7,12320,579.0,0,3,1.0,8,199500
RL,,6.0,7,14210,365.0,0,3,1.0,8,210000
RL,,6.0,7,14115,470.0,0,2,,6,230000
RL,,5.0,6,12984,621.0,0,3,2.0,7,217500
RL,1950.0,5.0,7,15600,342.0,0,4,,9,257000
RL,1953.0,5.0,5,15750,375.0,0,2,1.0,5,157000
RL,1969.0,6.0,5,16381,540.0,0,3,2.0,7,223000
RM,1942.0,5.0,6,7288,215.0,0,2,1.0,5,102000
RM,1926.0,6.0,7,7000,506.0,0,3,1.0,6,145400
RM,1925.0,,4,8534,0.0,0,2,,4,72000
RM,,4.0,6,7030,272.0,0,2,,4,85000
RM,1936.0,4.0,6,8765,327.0,0,2,1.0,6,106500
RM,1957.0,6.0,5,9060,384.0,0,4,2.0,6,139000
C (all),1920.0,4.0,6,11040,570.0,0,3,,7,108000
C (all),1945.0,,5,12366,0.0,0,2,1.0,5,51689
C (all),1949.0,,3,9000,308.0,0,1,0.0,4,35311
C (all),1951.0,5.0,6,9000,0.0,0,4,,8,115000
C (all),1916.0,3.0,5,8520,0.0,0,2,1.0,6,78000
RM,2005.0,,5,5748,495.0,0,2,,5,375000
RM,2004.0,8.0,5,3842,525.0,0,2,2.0,5,300000
RL,,6.0,6,23580,576.0,0,3,2.0,6,242500
RL,1978.0,6.0,5,8385,616.0,0,4,2.0,10,145000
RL,,8.0,5,9116,490.0,0,3,2.0,7,209000
RL,,6.0,5,10530,504.0,0,2,1.0,4,135000
RL,1975.0,6.0,6,11080,528.0,0,3,,6,148000
RL,1988.0,7.0,5,11070,766.0,0,5,,9,171000
RL,1989.0,7.0,5,26178,628.0,0,4,2.0,9,335000
RM,1986.0,7.0,5,8239,312.0,0,2,2.0,5,230000
RL,1958.0,,5,50102,518.0,0,2,1.0,6,250764
RL,1981.0,8.0,6,16669,511.0,0,2,2.0,6,228000
RL,1987.0,6.0,6,13811,551.0,0,2,2.0,5,176000
RL,1990.0,7.0,5,8049,484.0,0,2,,6,180000
RL,1990.0,7.0,5,11170,693.0,0,4,,8,250000
RL,,6.0,5,8098,470.0,0,2,,5,202000
RL,2002.0,8.0,5,14331,765.0,0,3,2.0,7,312500
RL,2005.0,8.0,5,13618,714.0,0,3,2.0,8,320000
RL,2005.0,8.0,5,11443,880.0,0,2,,7,369900
RL,2005.0,9.0,5,11577,682.0,0,3,2.0,9,359900
A (agr),1951.0,1.0,3,31250,270.0,0,3,1.0,6,81500
RM,,7.0,5,7020,784.0,0,2,2.0,8,215000
RM,1998.0,6.0,5,4500,402.0,0,2,,5,164000
RM,1998.0,6.0,5,4500,405.0,0,2,2.0,5,153500
RL,2006.0,5.0,5,17217,0.0,0,3,1.0,6,84500
RM,,5.0,6,2665,336.0,0,3,,5,104500
RM,1977.0,5.0,6,2665,336.0,0,4,2.0,6,127000
RM,1973.0,6.0,4,3964,576.0,0,5,2.0,10,151400
RL,1968.0,5.0,7,10172,288.0,0,3,1.0,5,126500
RL,,,5,11836,928.0,0,4,2.0,8,146500
RM,1970.0,,6,1470,0.0,0,1,1.0,3,73000
RM,1972.0,4.0,4,1484,253.0,0,3,1.0,5,79400
RL,1969.0,5.0,5,13384,336.0,0,3,1.0,8,140000
RM,1970.0,5.0,7,1533,0.0,0,1,1.0,3,92000
RM,1970.0,4.0,5,1533,286.0,0,3,,5,87550
RM,1970.0,4.0,5,1526,0.0,0,3,1.0,5,79500
RM,1970.0,4.0,7,1936,0.0,0,3,1.0,5,90500
RM,1970.0,4.0,5,1894,286.0,0,3,1.0,6,71000
RL,1976.0,6.0,5,12640,574.0,0,4,2.0,8,150900
RL,,5.0,5,9297,560.0,0,4,2.0,8,188000
RL,1977.0,5.0,5,17400,484.0,0,3,,5,160000
RL,1960.0,5.0,7,20000,576.0,0,4,1.0,7,131000
RL,1984.0,6.0,6,7937,588.0,0,3,1.0,6,142500
RL,1983.0,5.0,5,8885,484.0,0,2,1.0,5,131000
RL,1992.0,,5,10441,0.0,0,3,1.0,6,132000
RL,1974.0,,5,10010,418.0,0,2,,6,170000
RL,1993.0,7.0,5,9627,650.0,0,3,2.0,9,188000
