Order,MS Zoning,Year Built,Overall Qual,Overall Cond,Lot Area,Garage Area,Pool Area,Bedroom AbvGr,Full Bath,TotRms AbvGrd,SalePrice
2328,RL,1987.0,7.0,7,5306,504.0,0,2,2.0,5,239000
2329,RL,1985.0,8.0,5,6563,564.0,0,2,2.0,5,275000
2330,RL,,9.0,5,16023,670.0,0,3,,11,457347
2331,RL,2006.0,10.0,5,18062,758.0,0,5,3.0,10,545224
2332,RL,2006.0,9.0,5,12292,675.0,0,4,2.0,11,356383
2333,RL,,9.0,5,16056,716.0,0,4,3.0,11,556581
2334,RL,,8.0,5,12438,666.0,0,4,2.0,10,361919
2335,RL,2006.0,10.0,5,16052,736.0,0,4,2.0,11,535000
2336,RL,2005.0,9.0,5,15922,660.0,0,4,3.0,10,401179
2337,RL,2006.0,10.0,5,13682,641.0,0,3,3.0,10,438780
2338,RL,1948.0,5.0,6,14762,672.0,0,2,2.0,7,169000
2339,RL,1955.0,5.0,5,34650,572.0,0,3,1.0,5,145000
2340,RL,2005.0,9.0,5,8147,517.0,0,2,2.0,7,318000
2341,RL,2005.0,8.0,5,11302,758.0,0,3,2.0,7,319000
2342,RL,2005.0,9.0,5,18261,722.0,0,3,2.0,8,470000
2343,RL,1984.0,7.0,7,14145,440.0,0,3,2.0,8,202500
2344,RL,1988.0,7.0,5,13837,786.0,0,4,2.0,9,229000
2345,RL,1977.0,7.0,7,16659,539.0,0,3,2.0,9,235000
2346,RL,1976.0,6.0,5,18800,566.0,0,3,,6,190000
2347,RL,1980.0,6.0,6,10464,582.0,0,2,1.0,5,169000
2348,RL,1988.0,7.0,5,10400,604.0,0,3,2.0,6,241500
2349,RL,1978.0,7.0,5,10530,482.0,0,4,2.0,8,188900
2350,RL,1980.0,6.0,6,10240,612.0,0,3,2.0,7,207500
2351,RL,1978.0,7.0,5,16692,564.0,519,5,3.0,12,250000
2352,RL,1975.0,6.0,6,11475,434.0,0,3,,6,179900
2353,RL,1976.0,7.0,5,9927,596.0,0,2,1.0,5,172000
2354,FV,2005.0,7.0,5,9512,541.0,0,3,2.0,8,294323
2355,RL,1975.0,6.0,6,10530,485.0,0,3,3.0,8,184500
2356,RL,1975.0,5.0,6,10140,495.0,0,3,1.0,6,153500
2357,RL,1976.0,7.0,5,10140,528.0,0,4,2.0,8,162900
2358,RL,1974.0,6.0,6,10140,484.0,648,3,1.0,5,181000
2359,RL,1974.0,6.0,6,10000,462.0,0,3,2.0,6,155000
2360,RL,1969.0,5.0,5,15870,299.0,0,3,1.0,6,138800
2361,RL,1970.0,4.0,5,9353,280.0,0,3,1.0,5,116050
2362,RL,1971.0,4.0,4,8125,0.0,0,3,1.0,5,88000
2363,RL,1971.0,4.0,4,7200,576.0,0,3,,5,97500
2364,RH,2002.0,6.0,5,8773,543.0,0,2,2.0,4,190000
2365,RM,1973.0,6.0,5,2760,440.0,0,3,1.0,6,105500
2366,RM,1973.0,5.0,6,2160,440.0,0,3,1.0,7,125500
2367,RM,1973.0,6.0,5,1953,264.0,0,2,,5,83000
2368,RM,1972.0,6.0,7,1890,264.0,0,3,1.0,6,116000
2369,RM,1971.0,6.0,5,1680,0.0,0,3,1.0,7,91500
2370,RM,1972.0,6.0,7,1680,264.0,0,3,1.0,7,118000
2371,RM,1972.0,6.0,5,1680,264.0,0,2,1.0,5,89000
2372,RM,1972.0,6.0,5,1680,264.0,0,3,1.0,6,108000
2373,RM,1972.0,6.0,5,1680,288.0,0,2,1.0,5,94500
2374,RL,1975.0,6.0,5,4043,440.0,0,2,2.0,4,146300
2375,RL,1967.0,,7,7514,300.0,0,3,1.0,6,145000
2376,RL,1967.0,5.0,5,7838,288.0,0,3,1.0,6,123000
2377,RL,1976.0,7.0,7,2280,319.0,0,2,2.0,4,137500
2378,RL,1976.0,6.0,5,2179,460.0,0,3,2.0,6,144000
2379,RL,2004.0,9.0,5,16737,770.0,0,3,2.0,8,315000
2380,RL,2006.0,9.0,5,16387,831.0,0,4,2.0,11,412083
2381,RL,2006.0,9.0,5,16259,840.0,0,4,3.0,9,342643
2382,RL,2004.0,8.0,5,16163,880.0,0,2,2.0,6,252000
2383,RL,2006.0,,5,13891,850.0,0,2,2.0,7,465000
2384,RL,2006.0,7.0,5,12228,874.0,0,4,2.0,8,293000
2385,RL,2005.0,9.0,5,14780,1085.0,0,2,2.0,7,415000
2386,RL,,9.0,5,16033,772.0,0,3,2.0,8,326000
2387,RL,2005.0,8.0,5,14215,853.0,0,4,3.0,9,325300
2388,RL,,8.0,5,13418,691.0,0,4,3.0,9,309000
2389,RL,2005.0,9.0,5,13975,670.0,0,4,2.0,10,300000
2390,RL,2005.0,8.0,5,10240,878.0,0,3,2.0,8,275500
2391,RL,2005.0,9.0,5,9942,521.0,0,3,,8,338500
2392,RL,2005.0,9.0,5,11924,736.0,0,4,3.0,11,345000
2393,RL,2005.0,8.0,5,12867,575.0,0,3,2.0,8,344133
2394,RL,2006.0,8.0,5,10672,672.0,0,4,2.0,10,298236
2395,RL,2005.0,8.0,5,11643,784.0,0,4,2.0,10,329900
2396,RL,2003.0,9.0,5,12378,708.0,0,3,2.0,8,360000
2397,RL,2006.0,8.0,5,11065,753.0,0,3,2.0,8,281000
2398,RL,2005.0,9.0,5,13758,925.0,0,2,2.0,6,372397
2399,RL,2004.0,9.0,5,14828,816.0,0,2,2.0,7,378000
2400,RL,2003.0,9.0,5,11846,874.0,0,2,,6,374000
2401,RL,2005.0,9.0,5,20431,706.0,0,4,2.0,10,437154
2402,RL,2005.0,8.0,5,10927,736.0,0,3,2.0,8,275000
2403,RL,,8.0,5,13215,746.0,0,3,2.0,9,279000
2404,RL,2005.0,7.0,5,7052,484.0,0,2,2.0,6,185850
2405,RL,2005.0,9.0,5,5911,556.0,0,2,2.0,6,282500
2406,RL,2005.0,7.0,5,6955,474.0,0,2,2.0,6,202500
2407,RL,2005.0,7.0,5,6792,474.0,0,2,2.0,6,202665
2408,RL,2006.0,9.0,5,7740,899.0,0,1,2.0,6,332200
2409,RL,2006.0,9.0,5,6373,575.0,0,2,2.0,6,310090
2410,RL,2003.0,7.0,5,3136,478.0,0,2,2.0,6,171750
2411,RL,,6.0,5,10237,397.0,0,3,2.0,6,169990
2412,RL,2005.0,6.0,5,10237,390.0,0,3,2.0,8,170440
2413,RL,2006.0,7.0,5,10237,440.0,0,3,2.0,8,169985
2414,RL,2006.0,7.0,5,17104,426.0,0,3,2.0,7,179665
2415,RL,2006.0,7.0,5,14054,660.0,0,4,2.0,9,219210
2416,RL,2006.0,6.0,5,11660,427.0,0,3,,6,174190
2417,RL,2006.0,6.0,5,15578,429.0,0,3,,8,172785
2418,RL,2004.0,8.0,5,11631,632.0,0,4,2.0,9,258000
2419,RL,2006.0,7.0,5,9073,440.0,0,3,2.0,8,185101
2420,RL,2006.0,7.0,5,3087,437.0,0,2,2.0,6,210250
2421,RL,2003.0,7.0,5,3196,420.0,0,2,2.0,7,234000
2422,RL,2003.0,8.0,5,3196,400.0,0,2,2.0,7,215000
2423,RL,2002.0,7.0,5,2938,398.0,0,2,2.0,5,246990
2424,RM,2004.0,7.0,5,3072,398.0,0,2,2.0,6,178740
2425,RM,2004.0,7.0,5,3072,388.0,0,2,2.0,7,225000
2426,RL,2005.0,7.0,5,3010,438.0,0,2,2.0,5,167240
2427,RL,2005.0,7.0,5,3010,440.0,0,2,2.0,6,156820
2428,RL,2005.0,7.0,5,3013,440.0,0,2,,6,213490
2429,RL,2006.0,8.0,5,3982,648.0,0,1,2.0,7,264561
2430,RL,,7.0,5,4045,648.0,0,2,2.0,6,246578
2431,RL,2005.0,5.0,5,21930,372.0,0,4,2.0,7,192140
2432,RL,2002.0,6.0,5,7861,393.0,0,3,2.0,7,183200
2433,RL,2004.0,8.0,5,9056,403.0,0,3,2.0,6,178000
2434,RL,2004.0,7.0,5,9171,433.0,0,3,2.0,7,201490
2435,RL,2000.0,8.0,5,11194,504.0,0,3,2.0,7,230500
2436,RL,2003.0,7.0,5,7875,393.0,0,3,,8,180000
2437,RL,,6.0,5,8121,460.0,0,3,2.0,7,172400
2438,RL,2000.0,6.0,5,8658,431.0,0,3,2.0,9,215000
2439,RL,1998.0,7.0,5,11214,431.0,0,4,2.0,10,199900
2440,RL,2000.0,6.0,5,10852,472.0,0,3,2.0,7,173000
2441,RL,2006.0,7.0,5,12104,617.0,0,4,3.0,8,287602
2442,RL,1999.0,7.0,5,8738,429.0,0,4,,8,230000
2443,RL,1997.0,8.0,5,9452,870.0,0,3,2.0,7,348000
2444,RL,1998.0,8.0,5,9660,885.0,0,3,2.0,7,286000
2445,RL,2000.0,8.0,5,9545,768.0,0,3,2.0,7,300000
2446,RL,1995.0,10.0,5,35760,807.0,0,4,3.0,10,625000
2447,RL,2000.0,9.0,5,9233,774.0,0,4,2.0,9,405000
2448,RL,1998.0,8.0,5,12011,592.0,0,3,2.0,7,280000
2449,RL,1998.0,8.0,5,12090,420.0,0,4,2.0,10,258000
2450,RL,1995.0,8.0,5,10019,725.0,0,4,2.0,9,350000
2451,RL,1993.0,9.0,5,17242,959.0,0,4,3.0,11,584500
2452,RL,1994.0,8.0,5,10236,803.0,0,4,2.0,9,321000
2453,RL,1994.0,8.0,5,10120,844.0,0,4,2.0,8,290000
2454,RL,1993.0,8.0,5,12585,704.0,0,3,2.0,8,315000
2455,RL,2005.0,8.0,5,12447,760.0,0,3,2.0,8,252000
2456,RL,2006.0,8.0,5,15218,928.0,0,2,2.0,6,336820
2457,RL,2005.0,8.0,5,20896,1134.0,0,1,1.0,8,423000
2458,RL,2006.0,8.0,5,10182,500.0,0,3,2.0,8,290000
2459,RL,2005.0,7.0,5,8688,834.0,0,3,2.0,7,232000
2460,RL,2006.0,8.0,5,10936,510.0,0,3,2.0,7,199000
2461,FV,2006.0,8.0,5,8640,584.0,0,2,2.0,5,198600
2462,FV,2006.0,9.0,5,13162,792.0,0,3,3.0,11,405749
2463,FV,2006.0,8.0,5,11216,776.0,0,3,2.0,7,232600
2464,FV,2006.0,8.0,5,10728,1053.0,0,3,2.0,8,266000
2465,FV,,7.0,5,8125,615.0,0,3,2.0,6,186500
2466,FV,2005.0,6.0,5,8125,615.0,0,3,2.0,7,200825
2467,FV,2006.0,7.0,5,8125,614.0,0,3,2.0,6,197000
2468,FV,2006.0,6.0,5,7200,572.0,0,2,2.0,5,185000
2469,FV,2005.0,7.0,5,7500,453.0,0,3,2.0,6,176000
2470,FV,2006.0,7.0,5,7200,572.0,0,2,,5,187750
2471,RL,2005.0,6.0,5,7733,0.0,0,3,1.0,5,139500
2472,RL,2005.0,7.0,5,11024,612.0,0,3,2.0,6,186800
2473,RL,2005.0,6.0,5,13072,0.0,0,3,1.0,6,132000
2474,RL,,6.0,5,13072,484.0,0,3,1.0,6,142500
2475,RL,2004.0,6.0,5,13072,576.0,0,3,1.0,5,158000
2476,RL,2005.0,7.0,5,7800,462.0,0,3,2.0,8,184000
2477,RL,2005.0,7.0,5,7632,449.0,0,3,2.0,7,184900
2478,RL,1997.0,6.0,5,8304,688.0,0,3,2.0,7,187000
2479,RL,1992.0,6.0,5,7153,484.0,0,3,2.0,7,175900
2480,RL,1992.0,6.0,5,9370,462.0,0,3,2.0,7,248500
2481,RL,1990.0,6.0,5,7175,542.0,0,2,2.0,5,172000
2482,RL,1991.0,6.0,5,7175,484.0,0,2,,5,151000
2483,RL,1994.0,6.0,5,9019,472.0,0,3,2.0,6,150000
2484,RH,1966.0,4.0,4,8900,384.0,0,2,1.0,5,107000
2485,RH,1965.0,5.0,5,7800,300.0,0,3,1.0,6,119900
2486,RL,1962.0,5.0,4,9100,624.0,0,3,1.0,6,129500
2487,RM,1963.0,5.0,5,9100,504.0,0,6,2.0,10,125000
2488,RM,1977.0,6.0,6,8927,528.0,0,4,2.0,10,119500
2489,RL,,5.0,6,9240,576.0,0,2,1.0,6,144000
2490,RL,1977.0,,7,8471,492.0,0,3,1.0,6,151000
2491,RL,1965.0,5.0,5,9308,310.0,0,3,1.0,5,126000
2492,RL,1968.0,,6,8450,294.0,0,3,1.0,5,116000
2493,RL,1963.0,5.0,6,8638,484.0,0,2,1.0,5,133500
2494,RL,1965.0,5.0,6,13052,308.0,0,3,1.0,5,120875
2495,RL,1965.0,5.0,6,13526,288.0,0,3,1.0,5,137000
2496,RL,1964.0,5.0,6,8020,0.0,0,3,,6,124000
2497,RL,1961.0,5.0,7,6993,288.0,0,3,1.0,6,135000
2498,RL,1967.0,5.0,6,8789,288.0,0,3,1.0,6,129200
2499,RL,1974.0,7.0,4,14330,550.0,800,3,2.0,9,260000
2500,RL,1991.0,8.0,5,16059,462.0,0,4,2.0,9,260000
2501,RL,1992.0,8.0,5,11025,888.0,0,3,2.0,9,334000
2502,RL,1993.0,8.0,7,14541,796.0,0,5,2.0,10,310000
2503,RL,1992.0,7.0,5,13346,590.0,0,4,2.0,9,268000
2504,RL,,8.0,5,12461,757.0,0,2,2.0,5,262000
2505,FV,2004.0,7.0,5,3628,588.0,0,1,1.0,5,176400
2506,FV,2005.0,,5,3316,550.0,0,1,1.0,4,197000
2507,FV,2005.0,7.0,5,3180,480.0,0,2,2.0,4,151000
2508,FV,2005.0,7.0,5,2544,480.0,0,2,2.0,4,147400
2509,FV,2005.0,,5,2544,480.0,0,2,2.0,4,149900
2510,FV,2005.0,7.0,5,3180,480.0,0,2,2.0,4,144152
2511,FV,2000.0,6.0,5,2998,440.0,0,2,2.0,4,166000
2512,FV,1999.0,7.0,5,3735,506.0,0,3,2.0,6,183900
2513,FV,2000.0,7.0,5,2651,490.0,0,3,2.0,6,165000
2514,FV,2003.0,7.0,5,4447,496.0,0,2,2.0,4,139000
2515,FV,1997.0,7.0,5,8314,434.0,0,3,2.0,6,200000
2516,FV,2001.0,8.0,5,7180,564.0,0,3,2.0,6,221000
2517,RL,1995.0,8.0,5,9549,481.0,0,2,1.0,6,270000
2518,RL,1977.0,6.0,6,11250,546.0,0,3,1.0,6,165000
2519,RL,1980.0,8.0,5,3760,484.0,0,1,1.0,4,214000
2520,RL,1980.0,8.0,5,3640,484.0,0,1,1.0,4,188000
2521,RL,1980.0,8.0,5,3874,484.0,0,1,1.0,4,190000
2522,RL,1978.0,8.0,5,3876,484.0,0,1,1.0,4,170000
2523,RL,1981.0,9.0,5,50271,894.0,0,0,,5,385000
2524,RL,,5.0,6,13110,501.0,0,2,2.0,6,146500
2525,RL,1968.0,7.0,6,10192,487.0,0,4,3.0,8,170000
2526,RL,1968.0,7.0,7,20781,508.0,0,3,2.0,9,262500
2527,RL,1968.0,6.0,6,11700,776.0,0,3,2.0,7,179900
2528,RL,1968.0,6.0,7,11029,619.0,0,4,2.0,9,250000
2529,RL,1972.0,6.0,5,10400,484.0,0,4,1.0,8,165150
2530,RL,1967.0,7.0,6,10140,477.0,0,3,2.0,7,164500
2531,RL,1969.0,7.0,5,9600,528.0,0,3,1.0,6,140000
2532,RL,1967.0,5.0,5,9750,384.0,0,3,,6,135500
2533,RL,1968.0,5.0,5,9600,504.0,0,3,1.0,6,142000
2534,RL,1968.0,5.0,5,8640,530.0,0,4,1.0,7,155000
2535,RL,1968.0,6.0,7,9360,504.0,0,2,1.0,4,157500
2536,RL,1968.0,5.0,5,8400,288.0,0,3,1.0,5,138500
2537,RL,1968.0,5.0,6,8400,326.0,0,3,1.0,6,140000
2538,RL,1966.0,5.0,5,9759,264.0,0,3,1.0,6,124400
2539,RL,1967.0,5.0,7,9600,568.0,0,3,,6,158000
2540,RL,,5.0,8,9230,884.0,0,1,1.0,6,146000
2541,RL,1971.0,6.0,5,14803,495.0,0,4,2.0,8,190000
2542,RL,1961.0,5.0,6,10659,368.0,0,3,1.0,6,136500
2543,RL,1958.0,5.0,5,9100,624.0,0,3,1.0,5,129900
2544,RL,,,5,8393,588.0,0,4,2.0,8,145000
2545,RL,1965.0,6.0,7,8800,299.0,0,3,2.0,7,185900
2546,RL,1964.0,6.0,6,8800,461.0,0,3,1.0,6,160000
2547,RL,1964.0,6.0,6,10368,430.0,0,3,1.0,7,167000
2548,RL,1964.0,5.0,6,9350,480.0,0,4,1.0,7,157500
2549,RL,1958.0,6.0,5,10382,264.0,0,2,1.0,6,140000
2550,RL,1958.0,5.0,7,8973,750.0,0,3,1.0,6,150000
2551,RL,1960.0,5.0,7,10800,286.0,0,3,1.0,6,151500
2552,RL,1934.0,6.0,8,8550,240.0,0,2,1.0,4,129800
2553,RL,1954.0,,6,11425,275.0,0,2,1.0,4,137000
2554,RL,1947.0,5.0,7,9724,273.0,0,2,1.0,5,137000
2555,RL,1946.0,4.0,7,4712,305.0,0,3,1.0,5,121600
2556,RL,1923.0,4.0,7,5900,0.0,0,2,1.0,4,85500
2557,RL,1926.0,4.0,5,5825,528.0,0,1,1.0,5,79900
2558,RL,1908.0,5.0,8,7438,576.0,0,3,,5,127000
2559,RL,1961.0,5.0,6,9600,441.0,0,3,1.0,7,161000
2560,RL,1952.0,5.0,6,10858,240.0,0,2,1.0,6,146500
2561,RL,1951.0,5.0,5,9600,280.0,0,3,1.0,7,135000
2562,RL,1951.0,5.0,3,10680,528.0,0,4,,7,137900
2563,RL,1941.0,6.0,7,9490,240.0,0,3,1.0,5,133000
2564,RL,1949.0,5.0,6,9462,234.0,0,3,1.0,7,137000
2565,RL,1954.0,5.0,6,9888,240.0,0,2,1.0,5,121000
2566,RL,1967.0,5.0,5,8917,506.0,0,4,2.0,8,119000
2567,RL,1964.0,6.0,5,12700,441.0,0,3,1.0,6,172000
2568,RL,1961.0,5.0,3,8500,480.0,0,2,1.0,6,98600
2569,RL,1966.0,7.0,6,14200,487.0,0,4,2.0,8,226000
2570,RL,1954.0,5.0,5,9000,286.0,0,2,1.0,5,118000
2571,RL,1918.0,8.0,4,25419,795.0,512,4,2.0,8,235000
2572,RL,1963.0,6.0,7,9723,430.0,0,2,1.0,5,135000
2573,RL,1962.0,5.0,6,7728,540.0,0,3,1.0,6,132500
2574,RL,1959.0,5.0,6,8163,796.0,0,3,1.0,6,143000
2575,RL,1957.0,5.0,5,8400,331.0,0,3,1.0,6,132000
2576,RL,1960.0,6.0,5,11600,292.0,0,3,1.0,7,145250
2577,RL,1958.0,6.0,6,9610,488.0,0,3,,7,162000
2578,RL,1956.0,5.0,6,10000,300.0,0,3,1.0,6,148000
2579,RL,1957.0,5.0,5,14850,299.0,0,2,1.0,6,141000
2580,RL,1956.0,6.0,6,10152,353.0,0,3,1.0,6,153000
2581,RL,1957.0,,6,10011,447.0,0,2,1.0,6,134450
2582,RL,1979.0,5.0,5,7032,600.0,0,2,1.0,4,135960
2583,RL,1954.0,6.0,8,8092,286.0,0,3,1.0,6,156000
2584,RL,1954.0,6.0,5,11310,451.0,0,2,1.0,5,140000
2585,RL,,5.0,6,12778,280.0,0,2,1.0,4,139500
2586,RL,1951.0,6.0,6,10170,400.0,0,2,1.0,5,155000
2587,RL,1956.0,,7,7700,684.0,0,3,,6,127000
2588,RL,1956.0,5.0,5,11050,319.0,0,2,1.0,6,133500
2589,RL,1955.0,5.0,6,13600,300.0,0,3,1.0,6,125000
2590,RL,1951.0,5.0,6,15428,270.0,0,2,1.0,4,142000
2591,RL,1941.0,7.0,5,21299,791.0,0,3,1.0,7,167000
2592,RL,1956.0,5.0,5,13300,896.0,0,2,1.0,6,159000
2593,RL,1925.0,5.0,5,22136,1008.0,0,5,2.0,10,180000
2594,RL,1947.0,6.0,6,7500,649.0,0,3,1.0,6,127000
2595,RL,,6.0,6,7000,398.0,0,2,,6,112000
2596,RL,1930.0,3.0,8,10410,371.0,0,2,1.0,5,99800
2597,RL,1954.0,5.0,7,5400,326.0,0,2,1.0,4,117000
2598,RL,,5.0,6,5400,326.0,0,2,1.0,4,108480
2599,RL,1929.0,3.0,3,10914,660.0,0,2,1.0,4,68000
2600,RL,1900.0,4.0,8,7008,280.0,0,1,1.0,5,86900
2601,RL,1920.0,5.0,6,10800,720.0,0,2,1.0,5,120000
2602,RL,1915.0,6.0,8,7200,528.0,0,3,2.0,7,155500
2603,RL,1910.0,,4,10818,648.0,0,4,1.0,7,80000
2604,RL,1915.0,,4,10410,936.0,0,3,1.0,6,105000
2605,RL,1900.0,5.0,4,10800,520.0,0,3,2.0,10,160000
2606,RL,1936.0,5.0,8,10800,566.0,0,3,2.0,7,170000
2607,RL,1965.0,6.0,5,8658,440.0,0,3,2.0,6,160000
2608,RL,1966.0,5.0,5,13400,484.0,0,3,1.0,6,159950
2609,RL,1963.0,6.0,5,10184,294.0,0,3,1.0,6,165000
2610,RL,1962.0,6.0,7,9786,440.0,0,3,1.0,7,159000
2611,RL,1962.0,6.0,5,9510,264.0,0,3,1.0,6,147000
2612,RL,,5.0,5,7800,288.0,0,2,1.0,5,115000
2613,RL,1959.0,6.0,6,8910,539.0,0,3,1.0,6,159500
2614,RL,1959.0,6.0,6,7332,288.0,0,2,1.0,4,120000
2615,RL,1957.0,5.0,7,7100,308.0,0,2,,5,129900
2616,RL,1961.0,6.0,6,10800,418.0,0,3,2.0,6,183000
2617,RL,1959.0,7.0,5,11650,484.0,0,2,2.0,5,157500
2618,RL,1962.0,7.0,8,18275,441.0,0,3,3.0,9,277500
2619,RL,1957.0,5.0,6,16321,319.0,0,2,,6,207500
2620,RL,1950.0,,6,12144,597.0,0,3,1.0,6,147500
2621,RL,1949.0,4.0,4,10800,0.0,0,4,1.0,6,135000
2622,RL,1950.0,5.0,7,7200,625.0,0,2,1.0,5,109500
2623,RL,1950.0,,5,7200,420.0,0,2,1.0,4,109900
2624,RL,1959.0,5.0,5,7560,286.0,0,3,1.0,6,133700
2625,RL,,3.0,4,8544,400.0,0,2,2.0,6,81400
2626,RL,1949.0,3.0,4,8544,400.0,0,2,,6,87500
2627,RL,1950.0,3.0,4,8544,400.0,0,2,2.0,6,93500
2628,RL,1960.0,5.0,5,8512,0.0,0,4,2.0,8,119000
2629,RL,1959.0,5.0,6,7945,300.0,0,3,1.0,6,141000
2630,RL,1961.0,,4,7000,288.0,0,3,1.0,6,146000
2631,RL,1966.0,6.0,5,7590,453.0,0,3,1.0,6,155000
2632,RL,1962.0,5.0,5,10205,300.0,0,3,1.0,6,134500
2633,RL,1962.0,7.0,6,7400,528.0,0,3,1.0,6,120000
2634,RL,1962.0,5.0,6,7000,336.0,0,3,,5,105000
2635,RL,1962.0,,5,7000,0.0,0,3,1.0,6,124000
2636,RM,1900.0,5.0,8,9856,624.0,0,5,2.0,8,169000
2637,RM,1925.0,4.0,4,9906,210.0,0,3,1.0,8,107000
2638,RM,1948.0,5.0,6,9600,240.0,0,3,1.0,6,135000
2639,RM,1920.0,4.0,6,5520,162.0,0,4,1.0,9,111500
2640,RM,1900.0,6.0,8,9600,400.0,0,3,1.0,7,156500
2641,RM,,7.0,7,9600,546.0,0,3,1.0,6,178000
2642,RM,1900.0,7.0,7,6451,576.0,0,4,1.0,7,139900
2643,RM,1930.0,7.0,8,3960,200.0,0,2,1.0,5,105000
2644,RM,1930.0,6.0,8,5684,270.0,0,2,1.0,5,110000
2645,RM,1900.0,4.0,6,7745,576.0,0,4,2.0,9,111500
2646,RM,1924.0,,5,7741,280.0,0,2,1.0,5,108000
2647,RM,1925.0,5.0,7,5633,216.0,0,2,1.0,5,111500
2648,RM,1880.0,,6,9000,240.0,0,3,1.0,8,124000
2649,RM,1950.0,4.0,5,7200,528.0,0,2,1.0,5,105000
2650,RM,1920.0,6.0,8,4400,440.0,0,2,1.0,6,116000
2651,RM,1905.0,3.0,5,7614,216.0,0,2,1.0,7,96900
2652,RM,1955.0,5.0,7,6000,576.0,0,3,1.0,5,135500
2653,RM,1924.0,5.0,7,6000,450.0,0,5,1.0,7,139000
2654,RM,1921.0,3.0,5,7830,200.0,0,1,1.0,3,61500
2655,RM,1945.0,,7,9576,378.0,0,3,1.0,5,120000
2656,RM,1955.0,3.0,8,5820,220.0,0,3,1.0,6,126175
2657,RM,1920.0,3.0,4,5747,250.0,0,2,1.0,5,64000
2658,RM,1910.0,6.0,8,9142,440.0,0,4,,9,137000
2659,RM,1900.0,,2,9600,779.0,0,4,2.0,8,87000
2660,RM,1914.0,7.0,7,10800,320.0,0,2,1.0,6,163000
2661,RM,1910.0,,6,6300,432.0,0,5,2.0,9,155000
2662,RM,1900.0,5.0,4,5000,352.0,0,3,1.0,6,79000
2663,RM,1916.0,7.0,6,8850,225.0,0,3,1.0,7,144000
2664,RM,1910.0,6.0,7,3600,216.0,0,3,1.0,7,114504
2665,RM,1920.0,7.0,7,7200,576.0,0,4,1.0,8,157000
2666,RM,1923.0,6.0,5,11340,312.0,0,4,1.0,7,125000
2667,RM,1892.0,10.0,9,22950,840.0,0,4,2.0,12,475000
2668,RM,1920.0,5.0,7,5976,0.0,0,2,,8,93500
2669,RM,1958.0,5.0,5,9750,624.0,0,3,1.0,5,125000
2670,C (all),1918.0,3.0,3,4761,0.0,0,2,,5,64500
2671,RL,1941.0,4.0,5,7446,0.0,0,2,1.0,4,100000
2672,RL,1939.0,6.0,5,6435,312.0,0,3,1.0,6,140200
2673,RL,1924.0,6.0,7,11737,240.0,0,2,1.0,9,202500
2674,RM,1947.0,6.0,7,5000,420.0,0,3,2.0,7,159000
2675,RM,1939.0,5.0,7,7800,410.0,0,3,1.0,5,119900
2676,RM,1934.0,6.0,6,6240,528.0,0,3,1.0,6,114500
2677,RM,1936.0,5.0,4,6240,240.0,0,3,1.0,7,115000
2678,RM,1930.0,,5,6120,258.0,0,3,1.0,6,75000
2679,RM,,5.0,7,6120,450.0,0,3,1.0,6,88000
2680,RM,1947.0,4.0,5,6240,0.0,0,2,1.0,3,80500
2681,RM,1928.0,5.0,6,6240,225.0,0,3,1.0,8,149000
2682,RM,1930.0,5.0,7,6120,180.0,0,3,1.0,7,110000
2683,RM,1925.0,6.0,6,6000,440.0,0,2,1.0,5,110500
2684,RM,1921.0,5.0,7,6000,205.0,0,2,1.0,4,89000
2685,RM,1922.0,5.0,6,6380,280.0,0,2,1.0,5,113000
2686,RL,1925.0,5.0,5,11672,210.0,0,2,1.0,4,109000
2687,RM,1962.0,6.0,5,33120,576.0,0,5,,8,220000
2688,RL,1970.0,4.0,5,9873,576.0,0,3,1.0,6,129000
2689,RM,1910.0,6.0,8,5310,255.0,0,2,1.0,5,117000
2690,RM,1941.0,4.0,4,4118,0.0,0,2,,4,52500
2691,RM,1924.0,4.0,5,10320,370.0,0,3,2.0,7,107000
2692,RM,1910.0,5.0,8,7518,390.0,0,3,1.0,7,116500
2693,RM,,5.0,4,9000,0.0,0,2,1.0,4,72000
2694,RM,1937.0,6.0,6,8600,198.0,0,3,2.0,7,119500
2695,RM,1938.0,5.0,6,7200,297.0,0,2,1.0,6,125500
2696,RM,1922.0,3.0,4,9786,210.0,0,3,1.0,6,91000
2697,RM,1935.0,6.0,8,6780,0.0,0,2,1.0,5,84500
2698,RM,1930.0,6.0,6,7200,308.0,0,3,1.0,6,90000
2699,RL,1951.0,5.0,5,12375,288.0,0,3,1.0,7,137500
2700,RL,1964.0,6.0,5,11136,576.0,0,4,2.0,8,150000
2701,RL,1950.0,5.0,5,21370,394.0,0,3,1.0,7,131000
2702,RL,1958.0,5.0,4,6930,288.0,0,3,1.0,6,130000
2703,RL,1935.0,5.0,7,8250,260.0,0,2,1.0,6,125000
2704,RL,1936.0,5.0,3,5220,180.0,0,2,1.0,4,80000
2705,RL,2004.0,7.0,5,5500,246.0,0,2,2.0,4,157000
2706,RL,1963.0,4.0,5,11235,459.0,0,3,1.0,6,148000
2707,RL,1967.0,,5,10791,516.0,0,2,2.0,6,90000
2708,RL,1963.0,6.0,8,8414,264.0,0,3,,6,154500
2709,RL,1967.0,5.0,6,11327,528.0,0,3,1.0,6,153600
2710,RL,1966.0,5.0,6,11777,564.0,0,3,1.0,6,164500
